,Unnamed: 0,Mkt-RF,SMB,HML,RF
10622,19640421,-0.01,-0.08,-0.12,0.01
10623,19640422,-0.05,-0.18,0.21,0.01
10624,19640423,-0.17,-0.31,-0.03,0.01
10625,19640424,-0.78,-0.15,-0.41,0.01
10626,19640427,-0.54,-0.04,0.23,0.01
10627,19640428,0.65,-0.27,0.76,0.01
10628,19640429,-0.4,-0.2,-0.71,0.01
10629,19640430,-0.24,-0.27,-0.04,0.01
10630,19640501,0.78,-0.16,0.31,0.01
10631,19640504,0.45,0.05,0.22,0.01
10632,19640505,0.46,-0.51,0.12,0.01
10633,19640506,0.26,-0.21,0.18,0.01
10634,19640507,0.11,-0.13,0.71,0.01
10635,19640508,-0.18,0.0,0.12,0.01
10636,19640511,-0.03,0.03,0.01,0.01
10637,19640512,0.32,-0.08,0.02,0.01
10638,19640513,-0.25,0.01,-0.17,0.01
10639,19640514,-0.12,0.27,-0.03,0.01
10640,19640515,0.15,-0.2,-0.05,0.01
10641,19640518,-0.33,0.02,-0.23,0.01
10642,19640519,-0.44,0.33,-0.14,0.01
10643,19640520,0.42,-0.22,0.39,0.01
10644,19640521,0.07,0.05,-0.21,0.01
10645,19640522,0.05,0.13,0.08,0.01
10646,19640525,-0.12,-0.14,0.07,0.01
10647,19640526,-0.17,0.09,0.15,0.01
10648,19640527,-0.15,-0.27,0.23,0.01
10649,19640528,0.16,0.12,0.01,0.01
10650,19640601,-0.35,0.03,0.03,0.01
10651,19640602,-0.52,-0.05,-0.1,0.01
10652,19640603,-0.26,-0.2,0.16,0.01
10653,19640604,-1.03,0.02,-0.31,0.01
10654,19640605,0.43,-0.16,0.17,0.01
10655,19640608,-0.46,0.06,-0.16,0.01
10656,19640609,0.56,-0.24,0.45,0.01
10657,19640610,0.37,0.05,-0.2,0.01
10658,19640611,0.3,0.08,-0.37,0.01
10659,19640612,-0.23,0.15,0.09,0.01
10660,19640615,0.46,-0.03,0.05,0.01
10661,19640616,0.51,-0.06,0.36,0.01
10662,19640617,0.51,-0.1,0.14,0.01
10663,19640618,0.0,0.0,0.09,0.01
10664,19640619,0.1,-0.01,0.11,0.01
10665,19640622,0.25,-0.28,0.37,0.01
10666,19640623,-0.38,0.34,-0.25,0.01
10667,19640624,0.35,0.04,0.22,0.01
10668,19640625,0.2,-0.05,-0.04,0.01
10669,19640626,0.26,0.16,0.16,0.01
10670,19640629,0.18,0.01,-0.17,0.01
10671,19640630,0.03,0.0,-0.15,0.01
10672,19640701,0.62,-0.24,0.34,0.01
10673,19640702,0.39,0.14,-0.25,0.01
10674,19640706,0.41,-0.13,-0.11,0.01
10675,19640707,0.14,-0.15,0.12,0.01
10676,19640708,0.02,0.05,0.11,0.01
10677,19640709,0.13,0.31,-0.11,0.01
10678,19640710,0.19,-0.01,0.42,0.01
10679,19640713,-0.07,0.05,0.08,0.01
10680,19640714,-0.29,0.17,0.11,0.01
10681,19640715,0.36,0.03,-0.36,0.01
10682,19640716,0.31,-0.19,0.22,0.01
10683,19640717,0.44,-0.13,-0.26,0.01
10684,19640720,-0.31,0.17,0.08,0.01
10685,19640721,-0.19,0.18,-0.08,0.01
10686,19640722,0.02,-0.05,0.01,0.01
10687,19640723,-0.03,0.17,0.12,0.01
10688,19640724,-0.03,-0.02,-0.03,0.01
10689,19640727,-0.48,-0.14,0.25,0.01
10690,19640728,-0.24,0.05,0.05,0.01
10691,19640729,0.13,-0.09,0.0,0.01
10692,19640730,0.13,-0.07,-0.05,0.01
10693,19640731,0.07,0.07,0.09,0.01
10694,19640803,-0.24,-0.31,0.25,0.01
10695,19640804,-1.13,-0.12,0.0,0.01
10696,19640805,0.16,-0.37,0.04,0.01
10697,19640806,-0.87,0.4,-0.05,0.01
10698,19640807,0.56,0.03,-0.18,0.01
10699,19640810,0.02,0.09,-0.17,0.01
10700,19640811,-0.01,0.07,0.17,0.01
10701,19640812,0.5,0.16,-0.06,0.01
10702,19640813,0.28,0.04,0.11,0.01
10703,19640814,-0.1,0.13,0.15,0.01
10704,19640817,-0.01,-0.08,-0.19,0.01
10705,19640818,0.06,-0.17,0.36,0.01
10706,19640819,-0.09,0.04,0.0,0.01
10707,19640820,-0.44,-0.02,-0.29,0.01
10708,19640821,0.16,0.1,-0.08,0.01
10709,19640824,-0.2,-0.02,0.52,0.01
10710,19640825,-0.5,0.12,-0.29,0.01
10711,19640826,-0.18,-0.03,-0.03,0.01
10712,19640827,0.48,-0.26,0.01,0.01
10713,19640828,0.32,-0.05,-0.12,0.01
10714,19640831,-0.2,0.26,-0.07,0.01
10715,19640901,0.46,-0.25,0.58,0.01
10716,19640902,0.2,0.14,0.16,0.01
10717,19640903,0.25,-0.15,-0.2,0.01
10718,19640904,0.21,0.01,0.02,0.01
10719,19640908,0.12,-0.01,-0.01,0.01
10720,19640909,0.19,-0.23,0.32,0.01
10721,19640910,0.08,-0.08,0.26,0.01
10722,19640911,0.33,-0.26,0.32,0.01
10723,19640914,-0.24,-0.06,0.38,0.01
10724,19640915,-0.23,0.09,-0.05,0.01
10725,19640916,0.27,-0.11,0.24,0.01
10726,19640917,0.59,-0.17,0.22,0.01
10727,19640918,-0.34,0.16,-0.24,0.01
10728,19640921,0.4,-0.12,0.12,0.01
10729,19640922,0.04,0.18,-0.21,0.01
10730,19640923,0.01,0.11,0.23,0.01
10731,19640924,0.1,-0.09,-0.01,0.01
10732,19640925,0.2,0.19,-0.31,0.01
10733,19640928,0.07,-0.06,-0.07,0.01
10734,19640929,-0.02,-0.06,-0.02,0.01
10735,19640930,-0.03,0.14,-0.05,0.01
10736,19641001,-0.14,0.09,0.12,0.01
10737,19641002,0.24,-0.22,0.14,0.01
10738,19641005,0.41,-0.26,0.37,0.01
10739,19641006,0.02,-0.11,0.17,0.01
10740,19641007,-0.03,-0.11,0.08,0.01
10741,19641008,0.24,-0.02,0.16,0.01
10742,19641009,0.19,0.07,0.09,0.01
10743,19641012,0.06,0.21,-0.08,0.01
10744,19641013,-0.25,0.01,0.35,0.01
10745,19641014,-0.17,-0.01,0.19,0.01
10746,19641015,-0.7,-0.35,-0.21,0.01
10747,19641016,0.7,0.36,0.08,0.01
10748,19641019,0.13,0.27,0.19,0.01
10749,19641020,0.25,-0.04,0.3,0.01
10750,19641021,-0.06,-0.03,-0.01,0.01
10751,19641022,-0.16,0.12,0.01,0.01
10752,19641023,0.2,-0.08,0.03,0.01
10753,19641026,-0.17,0.24,0.19,0.01
10754,19641027,-0.04,0.02,-0.14,0.01
10755,19641028,-0.35,0.06,-0.53,0.01
10756,19641029,0.05,0.08,-0.16,0.01
10757,19641030,0.18,0.19,-0.27,0.01
10758,19641102,0.43,-0.15,-0.27,0.02
10759,19641104,-0.04,-0.1,0.23,0.02
10760,19641105,0.0,-0.09,-0.52,0.02
10761,19641106,0.19,-0.13,-0.16,0.02
10762,19641109,-0.05,0.06,-0.49,0.02
10763,19641110,-0.41,0.09,-0.21,0.02
10764,19641111,0.26,-0.16,0.53,0.02
10765,19641112,0.18,0.19,0.23,0.02
10766,19641113,0.1,0.36,-0.28,0.02
10767,19641116,0.43,0.03,-0.54,0.02
10768,19641117,0.45,-0.31,0.07,0.02
10769,19641118,0.24,-0.06,-0.05,0.02
10770,19641119,-0.01,0.01,-0.3,0.02
10771,19641120,0.09,0.07,-0.08,0.02
10772,19641123,-0.25,0.09,0.09,0.02
10773,19641124,-0.26,0.08,0.03,0.02
10774,19641125,-0.21,0.33,-0.09,0.02
10775,19641127,-0.3,0.16,-0.08,0.02
10776,19641130,-0.86,0.16,-0.15,0.02
10777,19641201,-1.0,0.14,-0.17,0.01
10778,19641202,0.28,-0.29,0.06,0.01
10779,19641203,0.39,-0.06,0.11,0.01
10780,19641204,0.18,0.03,-0.2,0.01
10781,19641207,-0.01,-0.02,-0.18,0.01
10782,19641208,-0.37,-0.08,-0.54,0.01
10783,19641209,-0.67,-0.2,-0.08,0.01
10784,19641210,-0.03,-0.12,0.19,0.01
10785,19641211,0.22,0.1,0.03,0.01
10786,19641214,-0.26,0.17,-0.3,0.01
10787,19641215,-0.35,-0.18,-0.17,0.01
10788,19641216,0.41,0.16,-0.27,0.01
10789,19641217,0.36,0.02,0.25,0.01
10790,19641218,0.47,0.01,-0.08,0.01
10791,19641221,0.07,0.02,-0.07,0.01
10792,19641222,-0.07,0.08,-0.33,0.01
10793,19641223,-0.2,0.15,-0.23,0.01
10794,19641224,0.01,0.09,0.06,0.01
10795,19641228,-0.11,0.02,-0.17,0.01
10796,19641229,-0.31,-0.1,0.06,0.01
10797,19641230,0.57,-0.07,-0.23,0.01
10798,19641231,0.49,-0.09,-0.14,0.01
10799,19650104,-0.45,0.68,-0.03,0.01
10800,19650105,0.49,0.39,-0.09,0.01
10801,19650106,0.34,0.19,0.42,0.01
10802,19650107,0.4,0.1,0.19,0.01
10803,19650108,0.17,0.18,-0.2,0.01
10804,19650111,0.06,0.04,0.11,0.01
10805,19650112,0.28,0.19,-0.08,0.01
10806,19650113,0.28,0.2,-0.02,0.01
10807,19650114,0.0,0.04,0.21,0.01
10808,19650115,0.41,-0.18,0.18,0.01
10809,19650118,0.28,-0.1,-0.21,0.01
10810,19650119,0.16,-0.27,0.18,0.01
10811,19650120,-0.03,0.01,0.07,0.01
10812,19650121,-0.09,0.16,-0.08,0.01
10813,19650122,0.24,0.04,0.12,0.01
10814,19650125,0.16,0.28,0.09,0.01
10815,19650126,0.1,0.08,-0.07,0.01
10816,19650127,0.28,0.18,-0.26,0.01
10817,19650128,0.26,-0.03,-0.1,0.01
10818,19650129,0.13,0.3,-0.01,0.01
10819,19650201,0.03,0.11,-0.07,0.02
10820,19650202,0.05,0.06,-0.08,0.02
10821,19650203,0.14,0.21,-0.16,0.02
10822,19650204,0.0,0.41,-0.22,0.02
10823,19650205,-0.25,0.4,0.0,0.02
10824,19650208,-0.32,0.07,0.14,0.02
10825,19650209,0.31,0.11,0.05,0.02
10826,19650210,-0.84,-0.07,0.0,0.02
10827,19650211,-0.99,0.26,0.08,0.02
10828,19650212,0.66,0.24,0.02,0.02
10829,19650215,-0.05,0.28,0.3,0.02
10830,19650216,-0.35,0.34,0.09,0.02
10831,19650217,0.14,0.22,0.0,0.02
10832,19650218,0.31,0.32,0.01,0.02
10833,19650219,0.2,0.33,-0.09,0.02
10834,19650223,0.48,-0.02,0.66,0.02
10835,19650224,0.63,-0.09,0.02,0.02
10836,19650225,0.07,-0.02,-0.08,0.02
10837,19650226,0.25,0.1,-0.44,0.02
10838,19650301,-0.14,0.35,0.05,0.02
10839,19650302,0.18,0.13,-0.04,0.02
10840,19650303,-0.05,0.26,-0.19,0.02
10841,19650304,-0.29,0.26,-0.13,0.02
10842,19650305,-0.19,0.04,0.04,0.02
10843,19650308,0.04,0.19,0.27,0.02
10844,19650309,-0.16,-0.09,0.14,0.02
10845,19650310,-0.1,0.15,-0.15,0.02
10846,19650311,0.38,0.09,-0.29,0.02
10847,19650312,0.3,-0.13,0.27,0.02
10848,19650315,0.06,0.02,0.17,0.02
10849,19650316,-0.12,0.03,0.16,0.02
10850,19650317,-0.15,0.15,0.01,0.02
10851,19650318,-0.26,0.22,-0.25,0.02
10852,19650319,-0.01,-0.04,0.09,0.02
10853,19650322,-0.01,0.04,0.28,0.02
10854,19650323,0.04,-0.01,0.06,0.02
10855,19650324,0.18,-0.02,0.46,0.02
10856,19650325,-0.29,0.08,0.12,0.02
10857,19650326,-0.7,0.07,-0.08,0.02
10858,19650329,-0.24,-0.21,0.03,0.02
10859,19650330,0.19,0.03,0.0,0.02
10860,19650331,0.01,0.19,0.12,0.02
10861,19650401,0.16,0.05,-0.18,0.01
10862,19650402,0.25,0.14,0.23,0.01
10863,19650405,0.01,0.04,0.02,0.01
10864,19650406,-0.04,0.03,-0.05,0.01
10865,19650407,0.06,0.14,-0.06,0.01
10866,19650408,0.52,0.15,0.03,0.01
10867,19650409,0.56,0.03,0.04,0.01
10868,19650412,0.44,-0.07,0.15,0.01
10869,19650413,0.12,0.05,0.31,0.01
10870,19650414,0.17,0.18,-0.25,0.01
10871,19650415,-0.06,0.34,-0.01,0.01
10872,19650419,0.37,0.07,-0.39,0.01
10873,19650420,-0.03,0.2,0.13,0.01
10874,19650421,-0.23,0.05,-0.06,0.01
10875,19650422,0.45,-0.15,-0.15,0.01
10876,19650423,0.13,0.15,-0.14,0.01
10877,19650426,0.0,-0.02,0.44,0.01
10878,19650427,0.17,-0.21,0.42,0.01
10879,19650428,-0.05,-0.28,0.49,0.01
10880,19650429,-0.07,0.18,-0.14,0.01
10881,19650430,0.13,0.03,-0.12,0.01
10882,19650503,0.08,-0.27,-0.2,0.02
10883,19650504,0.27,-0.31,-0.04,0.02
10884,19650505,0.24,-0.38,0.19,0.02
10885,19650506,0.24,-0.02,-0.19,0.02
10886,19650507,-0.07,0.01,-0.04,0.02
10887,19650510,-0.12,0.21,-0.1,0.02
10888,19650511,-0.09,-0.06,-0.18,0.02
10889,19650512,0.37,0.1,-0.37,0.02
10890,19650513,0.32,0.32,-0.25,0.02
10891,19650514,-0.16,0.36,-0.11,0.02
10892,19650517,-0.54,0.24,0.29,0.02
10893,19650518,-0.07,0.06,0.16,0.02
10894,19650519,0.2,0.13,-0.15,0.02
10895,19650520,-0.53,-0.09,-0.12,0.02
10896,19650521,-0.45,0.12,-0.01,0.02
10897,19650524,-0.74,-0.17,0.12,0.02
10898,19650525,0.54,0.01,-0.3,0.02
10899,19650526,-0.27,-0.2,0.05,0.02
10900,19650527,-0.58,-0.08,-0.14,0.02
10901,19650528,0.61,0.05,-0.18,0.02
10902,19650601,-0.7,-0.01,0.17,0.02
10903,19650602,-0.78,-0.36,-0.51,0.02
10904,19650603,-0.24,0.09,-0.12,0.02
10905,19650604,0.21,0.07,-0.05,0.02
10906,19650607,-0.34,-0.32,0.16,0.02
10907,19650608,-1.07,-0.19,0.0,0.02
10908,19650609,-1.04,-0.26,0.53,0.02
10909,19650610,-0.43,-0.65,0.11,0.02
10910,19650611,0.42,0.01,-0.06,0.02
10911,19650614,-1.36,-0.67,-0.12,0.02
10912,19650615,0.47,-0.11,-0.1,0.02
10913,19650616,0.89,0.56,0.12,0.02
10914,19650617,0.59,0.0,0.17,0.02
10915,19650618,-0.44,-0.03,-0.03,0.02
10916,19650621,-0.38,-0.17,-0.11,0.02
10917,19650622,0.18,-0.03,-0.02,0.02
10918,19650623,-0.63,-0.06,0.07,0.02
10919,19650624,-1.35,-0.75,0.05,0.02
10920,19650625,-0.64,-0.33,-0.03,0.02
10921,19650628,-1.88,-1.51,0.12,0.02
10922,19650629,0.8,-0.75,-0.14,0.02
10923,19650630,2.2,1.19,0.06,0.02
10924,19650701,0.46,0.36,0.03,0.01
10925,19650702,0.81,0.12,-0.03,0.01
10926,19650706,-0.18,0.26,-0.02,0.01
10927,19650707,-0.34,-0.17,0.11,0.01
10928,19650708,0.8,0.02,-0.21,0.01
10929,19650709,0.4,0.41,-0.03,0.01
10930,19650712,0.0,0.09,0.16,0.01
10931,19650713,-0.13,-0.08,-0.24,0.01
10932,19650714,0.3,0.19,0.16,0.01
10933,19650715,-0.1,0.27,-0.02,0.01
10934,19650716,-0.04,0.07,-0.06,0.01
10935,19650719,-0.09,0.12,-0.27,0.01
10936,19650720,-1.24,-0.31,0.24,0.01
10937,19650721,-0.55,-0.07,0.22,0.01
10938,19650722,-0.23,0.15,0.18,0.01
10939,19650723,0.24,-0.19,0.31,0.01
10940,19650726,-0.03,0.09,0.06,0.01
10941,19650727,-0.18,-0.01,0.19,0.01
10942,19650728,0.16,-0.47,0.85,0.01
10943,19650729,0.73,-0.11,0.53,0.01
10944,19650730,0.67,0.08,-0.03,0.01
10945,19650802,0.2,0.2,-0.35,0.01
10946,19650803,0.12,0.04,-0.22,0.01
10947,19650804,0.41,0.21,0.1,0.01
10948,19650805,0.02,0.26,-0.01,0.01
10949,19650806,0.35,0.0,-0.3,0.01
10950,19650809,-0.14,0.39,-0.12,0.01
10951,19650810,0.04,0.38,-0.15,0.01
10952,19650811,0.33,0.15,0.09,0.01
10953,19650812,0.29,0.29,-0.08,0.01
10954,19650813,0.43,-0.19,0.26,0.01
10955,19650816,0.11,-0.1,0.25,0.01
10956,19650817,0.16,0.08,-0.26,0.01
10957,19650818,0.02,0.11,0.26,0.01
10958,19650819,-0.24,-0.3,-0.03,0.01
10959,19650820,-0.08,0.03,0.11,0.01
10960,19650823,-0.13,0.06,0.02,0.01
10961,19650824,0.18,0.21,-0.29,0.01
10962,19650825,0.14,0.22,-0.26,0.01
10963,19650826,0.37,-0.09,0.2,0.01
10964,19650827,0.12,0.24,-0.03,0.01
10965,19650830,0.04,0.28,-0.07,0.01
10966,19650831,-0.05,0.28,-0.06,0.01
10967,19650901,0.05,0.06,-0.21,0.01
10968,19650902,0.54,0.02,0.07,0.01
10969,19650903,0.46,0.07,0.12,0.01
10970,19650907,0.32,0.11,-0.44,0.01
10971,19650908,0.28,0.04,-0.13,0.01
10972,19650909,0.24,0.08,0.07,0.01
10973,19650910,0.23,0.11,-0.38,0.01
10974,19650913,0.25,0.13,-0.15,0.01
10975,19650914,-0.43,-0.28,0.15,0.01
10976,19650915,0.47,-0.12,0.07,0.01
10977,19650916,0.52,-0.27,0.48,0.01
10978,19650917,0.03,0.07,-0.12,0.01
10979,19650920,0.04,0.18,0.08,0.01
10980,19650921,-0.27,0.1,-0.12,0.01
10981,19650922,0.47,0.22,0.12,0.01
10982,19650923,-0.39,-0.3,0.09,0.01
10983,19650924,0.23,0.06,0.64,0.01
10984,19650927,0.58,0.08,-0.18,0.01
10985,19650928,-0.24,0.27,0.11,0.01
10986,19650929,-0.47,-0.03,-0.14,0.01
10987,19650930,-0.07,0.04,-0.22,0.01
10988,19651001,-0.06,0.18,0.08,0.01
10989,19651004,0.24,0.47,0.08,0.01
10990,19651005,0.56,-0.04,0.32,0.01
10991,19651006,-0.08,-0.1,-0.31,0.01
10992,19651007,-0.05,0.38,0.01,0.01
10993,19651008,0.48,0.56,0.41,0.01
10994,19651011,0.57,0.18,-0.04,0.01
10995,19651012,-0.05,0.42,-0.24,0.01
10996,19651013,0.01,0.0,0.55,0.01
10997,19651014,-0.15,0.41,0.19,0.01
10998,19651015,0.22,0.23,0.08,0.01
10999,19651018,0.27,0.24,-0.08,0.01
11000,19651019,0.11,0.02,-0.46,0.01
11001,19651020,-0.01,0.18,0.17,0.01
11002,19651021,0.15,0.26,-0.05,0.01
11003,19651022,-0.05,-0.17,-0.05,0.01
11004,19651025,-0.4,-0.36,0.08,0.01
11005,19651026,0.5,-0.14,0.24,0.01
11006,19651027,0.36,-0.22,0.2,0.01
11007,19651028,-0.31,0.0,0.12,0.01
11008,19651029,0.26,-0.06,0.18,0.01
11009,19651101,-0.1,-0.07,0.23,0.02
11010,19651103,0.1,0.26,-0.29,0.02
11011,19651104,0.19,0.08,-0.14,0.02
11012,19651105,0.11,0.29,-0.3,0.02
11013,19651108,-0.34,0.11,-0.27,0.02
11014,19651109,-0.24,0.19,0.3,0.02
11015,19651110,-0.09,0.16,-0.04,0.02
11016,19651111,0.27,0.11,-0.04,0.02
11017,19651112,0.48,0.49,-0.32,0.02
11018,19651115,0.11,0.58,-0.22,0.02
11019,19651116,-0.12,0.48,-0.13,0.02
11020,19651117,0.15,-0.7,0.18,0.02
11021,19651118,-0.35,0.54,0.1,0.02
11022,19651119,0.03,0.34,0.1,0.02
11023,19651122,-0.53,0.27,0.11,0.02
11024,19651123,0.17,0.17,0.03,0.02
11025,19651124,0.19,0.31,0.16,0.02
11026,19651126,0.26,0.45,0.18,0.02
11027,19651129,-0.15,0.41,0.3,0.02
11028,19651130,-0.15,0.12,0.19,0.02
11029,19651201,-0.03,0.33,0.29,0.02
11030,19651202,-0.24,0.31,0.08,0.02
11031,19651203,0.07,0.2,-0.16,0.02
11032,19651206,-0.79,-0.35,-0.27,0.02
11033,19651207,0.96,0.56,0.33,0.02
11034,19651208,-0.07,0.42,-0.23,0.02
11035,19651209,0.29,0.42,-0.12,0.02
11036,19651210,0.28,0.22,-0.07,0.02
11037,19651213,0.1,0.48,-0.15,0.02
11038,19651214,0.06,-0.14,0.5,0.02
11039,19651215,0.18,-0.09,0.74,0.02
11040,19651216,0.16,0.06,0.53,0.02
11041,19651217,0.04,0.12,0.68,0.02
11042,19651220,-0.53,-0.24,0.04,0.02
11043,19651221,0.34,-0.04,0.49,0.02
11044,19651222,0.16,-0.91,0.21,0.02
11045,19651223,-0.16,-0.02,-0.3,0.02
11046,19651227,-0.66,0.07,-0.17,0.02
11047,19651228,-0.05,-0.06,-0.18,0.02
11048,19651229,0.29,0.37,-0.01,0.02
11049,19651230,0.36,0.25,-0.26,0.02
11050,19651231,0.26,0.06,0.13,0.02
11051,19660103,-0.22,0.58,0.29,0.02
11052,19660104,0.1,0.28,0.23,0.02
11053,19660105,0.57,-0.28,0.67,0.02
11054,19660106,0.18,-0.36,0.54,0.02
11055,19660107,0.1,0.1,-0.06,0.02
11056,19660110,0.2,0.27,0.11,0.02
11057,19660111,0.05,0.37,-0.25,0.02
11058,19660112,-0.15,0.34,-0.04,0.02
11059,19660113,0.22,0.44,0.23,0.02
11060,19660114,0.15,0.03,0.16,0.02
11061,19660117,0.33,0.32,0.1,0.02
11062,19660118,0.18,0.04,0.11,0.02
11063,19660119,-0.28,-0.01,0.13,0.02
11064,19660120,-0.3,0.29,0.13,0.02
11065,19660121,0.08,0.16,-0.24,0.02
11066,19660124,0.26,0.26,0.35,0.02
11067,19660125,0.18,0.11,0.41,0.02
11068,19660126,-0.12,0.17,0.13,0.02
11069,19660127,-0.03,0.11,0.3,0.02
11070,19660128,-0.33,0.46,0.07,0.02
11071,19660131,-0.45,0.19,-0.23,0.02
11072,19660201,-0.81,-0.83,-0.42,0.02
11073,19660202,0.4,0.2,0.45,0.02
11074,19660203,0.15,0.1,-0.34,0.02
11075,19660204,0.59,-0.11,0.47,0.02
11076,19660207,0.34,0.2,0.27,0.02
11077,19660208,-0.03,-0.26,0.12,0.02
11078,19660209,0.57,0.64,-0.02,0.02
11079,19660210,-0.17,0.45,0.03,0.02
11080,19660211,0.01,0.5,-0.02,0.02
11081,19660214,-0.11,0.31,0.17,0.02
11082,19660215,-0.43,0.0,0.29,0.02
11083,19660216,0.03,0.36,-0.12,0.02
11084,19660217,-0.51,0.17,-0.3,0.02
11085,19660218,-0.22,0.55,0.16,0.02
11086,19660221,-0.56,0.37,-0.09,0.02
11087,19660223,-0.42,0.23,-0.16,0.02
11088,19660224,-0.52,0.14,0.24,0.02
11089,19660225,0.32,0.47,-0.16,0.02
11090,19660228,0.16,0.91,-0.15,0.02
11091,19660301,-1.29,-0.16,-0.23,0.02
11092,19660302,-1.03,-0.12,-0.15,0.02
11093,19660303,0.39,0.65,0.15,0.02
11094,19660304,-0.28,0.32,-0.35,0.02
11095,19660307,-1.29,-0.38,-0.15,0.02
11096,19660308,0.04,-0.47,-0.31,0.02
11097,19660309,0.89,0.43,-0.1,0.02
11098,19660310,-0.01,-0.27,-0.25,0.02
11099,19660311,-0.08,0.3,0.28,0.02
11100,19660314,-1.11,-0.31,-0.41,0.02
11101,19660315,-0.74,-1.19,-0.29,0.02
11102,19660316,0.54,-0.02,0.04,0.02
11103,19660317,0.31,-0.07,0.3,0.02
11104,19660318,0.48,0.24,0.49,0.02
11105,19660321,0.82,0.51,0.54,0.02
11106,19660322,0.27,0.1,0.05,0.02
11107,19660323,-0.32,0.39,-0.45,0.02
11108,19660324,0.18,0.35,-0.52,0.02
11109,19660325,0.33,0.39,-0.49,0.02
11110,19660328,0.16,0.49,0.51,0.02
11111,19660329,-0.41,-0.15,-0.27,0.02
11112,19660330,-0.86,-0.01,-0.25,0.02
11113,19660331,0.55,-0.09,-0.28,0.02
11114,19660401,0.76,-0.15,0.21,0.02
11115,19660404,0.9,-0.07,0.68,0.02
11116,19660405,0.58,0.02,0.55,0.02
11117,19660406,0.25,0.15,0.03,0.02
11118,19660407,0.3,0.67,-0.45,0.02
11119,19660411,0.1,0.87,-0.61,0.02
11120,19660412,-0.29,0.28,-0.1,0.02
11121,19660413,0.09,0.55,-0.21,0.02
11122,19660414,0.3,-0.12,0.11,0.02
11123,19660415,0.1,0.17,0.37,0.02
11124,19660418,-0.43,-0.05,0.38,0.02
11125,19660419,0.02,0.64,0.12,0.02
11126,19660420,0.51,0.19,0.1,0.02
11127,19660421,0.34,-0.08,-0.14,0.02
11128,19660422,-0.2,-0.29,0.14,0.02
11129,19660425,-0.18,0.07,0.0,0.02
11130,19660426,-0.11,0.0,-0.27,0.02
11131,19660427,-0.29,0.11,-0.58,0.02
11132,19660428,-0.66,0.01,-0.16,0.02
11133,19660429,0.02,0.54,-0.31,0.02
11134,19660502,-0.11,-0.07,-0.16,0.02
11135,19660503,-1.11,-0.54,-0.12,0.02
11136,19660504,-0.55,-0.32,0.24,0.02
11137,19660505,-1.74,-1.24,-0.05,0.02
11138,19660506,-0.28,-1.21,0.45,0.02
11139,19660509,-1.6,-0.47,-0.27,0.02
11140,19660510,0.86,0.14,-0.27,0.02
11141,19660511,0.19,0.1,-0.3,0.02
11142,19660512,-1.26,-0.7,-0.3,0.02
11143,19660513,-0.96,-0.77,-0.17,0.02
11144,19660516,-1.5,-1.23,-0.26,0.02
11145,19660517,-0.91,-1.11,-0.38,0.02
11146,19660518,1.87,0.89,0.39,0.02
11147,19660519,-0.12,0.09,-0.36,0.02
11148,19660520,0.5,0.2,-0.05,0.02
11149,19660523,0.89,0.61,-0.35,0.02
11150,19660524,0.73,0.58,0.13,0.02
11151,19660525,0.39,0.14,0.14,0.02
11152,19660526,0.04,-0.24,0.25,0.02
11153,19660527,0.3,0.27,-0.07,0.02
11154,19660531,-1.34,0.05,-0.2,0.02
11155,19660601,0.0,-0.09,-0.17,0.02
11156,19660602,-0.06,0.2,0.18,0.02
11157,19660603,0.11,0.01,0.2,0.02
11158,19660606,-0.74,-0.18,-0.09,0.02
11159,19660607,-0.7,-0.27,-0.13,0.02
11160,19660608,0.15,0.18,0.22,0.02
11161,19660609,0.72,0.44,-0.15,0.02
11162,19660610,1.09,0.22,0.78,0.02
11163,19660613,0.48,0.43,0.09,0.02
11164,19660614,0.33,0.23,-0.26,0.02
11165,19660615,-0.38,0.48,-0.13,0.02
11166,19660616,-0.23,0.36,-0.1,0.02
11167,19660617,0.01,0.18,-0.26,0.02
11168,19660620,-0.05,-0.03,0.04,0.02
11169,19660621,0.35,0.29,0.02,0.02
11170,19660622,0.18,0.35,0.01,0.02
11171,19660623,-0.4,-0.39,0.29,0.02
11172,19660624,0.01,-0.22,0.44,0.02
11173,19660627,-0.62,-0.24,-0.07,0.02
11174,19660628,-0.48,0.03,-0.15,0.02
11175,19660629,-1.0,-0.32,-0.19,0.02
11176,19660630,-0.18,-0.59,-0.02,0.02
11177,19660701,0.99,0.24,-0.23,0.02
11178,19660705,0.14,0.03,0.02,0.02
11179,19660706,1.38,-0.32,-0.53,0.02
11180,19660707,0.35,0.05,-0.04,0.02
11181,19660708,0.16,0.13,0.1,0.02
11182,19660711,-0.15,0.2,-0.1,0.02
11183,19660712,-0.5,0.21,0.18,0.02
11184,19660713,-0.62,0.21,0.13,0.02
11185,19660714,0.55,-0.01,-0.33,0.02
11186,19660715,0.29,-0.02,0.18,0.02
11187,19660718,-0.13,-0.14,0.19,0.02
11188,19660719,-0.74,-0.1,0.2,0.02
11189,19660720,-0.89,0.29,0.22,0.02
11190,19660721,-0.04,-0.21,0.06,0.02
11191,19660722,-0.11,0.15,0.16,0.02
11192,19660725,-1.93,-0.46,0.36,0.02
11193,19660726,-0.25,-0.69,0.05,0.02
11194,19660727,0.48,0.06,0.12,0.02
11195,19660728,-0.36,0.1,0.04,0.02
11196,19660729,-0.2,-0.07,0.14,0.02
